,referencing,referenced,total_refs,direct_ref,length
2908,59d75224e55301b550b30384d63fc824b3919f4c,76361a44e145732a39dbc68d9418871038c83be2,4,False,126.58745559535171
3038,870138cbd639721270ccf1c360bad5f6d72f9a4a,5042cb5efad30f443adef472b8748e1b7bb0452f,8,False,144.16219120912172
3048,870138cbd639721270ccf1c360bad5f6d72f9a4a,f2fe97e0f24c4a7dbb1fd8bce7f819740f8c57fd,4,False,136.09779920344732
3055,870138cbd639721270ccf1c360bad5f6d72f9a4a,223383b780d574415fc8fc85078929011fa3f940,4,False,117.27716584587536
3061,870138cbd639721270ccf1c360bad5f6d72f9a4a,246b9ed99e5b412051e50cfcd0c01bea5d183f59,5,False,131.57934997416194
3097,870138cbd639721270ccf1c360bad5f6d72f9a4a,5c73166c626eb0fec0ff619cb532dbd71bbd6bfd,4,False,115.71790023125708
3116,870138cbd639721270ccf1c360bad5f6d72f9a4a,c9497871188157119a33aefb6fd556786a578596,5,False,106.1110547699463
3125,870138cbd639721270ccf1c360bad5f6d72f9a4a,605402e235bd62437baf3c9ebefe77fb4d92ee95,9,False,126.95866470058394
3138,870138cbd639721270ccf1c360bad5f6d72f9a4a,89131b70047798e22701bf4f5be12cf44abfdc4f,4,False,100.94552366036311
3143,870138cbd639721270ccf1c360bad5f6d72f9a4a,70ef29e6f0ce082bb8a47fd85b9bfb7cc0f20c93,5,False,103.06660735122072
3149,870138cbd639721270ccf1c360bad5f6d72f9a4a,667401fe63e5df61d127d8670a6dc63d049f3631,4,False,34.8838883416114
3181,0473a64f61a47be428b05a42c590e78da86c18d5,8012c4a1e2ca663f1a04e80cbb19631a00cbab27,7,False,113.86494131117637
3187,5042cb5efad30f443adef472b8748e1b7bb0452f,2515e1a0c35376ebaedfd852a8f853443d0845a0,4,False,156.34158356638298
3188,5042cb5efad30f443adef472b8748e1b7bb0452f,f2fe97e0f24c4a7dbb1fd8bce7f819740f8c57fd,4,False,152.72086152012204
3201,5042cb5efad30f443adef472b8748e1b7bb0452f,5ec9085288eb89a66171a12b0ee5872955425ea0,4,False,151.49424492761375
3208,5042cb5efad30f443adef472b8748e1b7bb0452f,ee73f5f94b654d2da610e74e3ab0c6420826e8ea,6,False,158.08581018199973
3225,5042cb5efad30f443adef472b8748e1b7bb0452f,605402e235bd62437baf3c9ebefe77fb4d92ee95,9,False,128.68962130122972
3226,5042cb5efad30f443adef472b8748e1b7bb0452f,6dd01cd9c17d1491ead8c9f97597fbc61dead8ea,4,False,118.90277233901136
3229,5042cb5efad30f443adef472b8748e1b7bb0452f,79fe558ea9e13f4bdbbd1c8ddef8e863c0839d80,5,False,145.36333719486504
3295,91bf62ef88c5f1308b060ae684923c8bf4db004a,26cf1230a1042ae5b8570c221c079fc5b9a32b8b,4,False,126.90902291261337
3297,91bf62ef88c5f1308b060ae684923c8bf4db004a,79be51d2b7086ddeb4de107b44fbccf452442b92,4,False,159.1222662035072
3300,91bf62ef88c5f1308b060ae684923c8bf4db004a,2fadaf7de123eb068a69dd7dfedb59ef85ee391b,4,False,140.46870416004074
3303,91bf62ef88c5f1308b060ae684923c8bf4db004a,12b9019f99a315a137400389ee7c6faa4cceef35,11,False,154.94740473141425
3304,91bf62ef88c5f1308b060ae684923c8bf4db004a,2811534b332206223188687e214ebbde0f2f294d,6,False,138.25849607435762
3305,91bf62ef88c5f1308b060ae684923c8bf4db004a,8163c4ccfad54c63aa840b25a3a377f39001d2e4,4,False,135.39879376652928
3322,ef5766431999a128101a1373f079916ad104230f,8fb91a57bf518b3cd4b264a6000aa0048e2c3941,4,False,121.44588672036005
3406,ef5766431999a128101a1373f079916ad104230f,1f3b15c188ee8410c342f387e61ec571759dd287,6,False,106.52846877508138
3483,ef5766431999a128101a1373f079916ad104230f,5ec9085288eb89a66171a12b0ee5872955425ea0,4,False,141.04894636081502
3492,ef5766431999a128101a1373f079916ad104230f,18ab02548f0bb37734e90388669b479578ea4550,6,False,112.19232868261943
3514,ef5766431999a128101a1373f079916ad104230f,322ed43aace4914640ef1e1ee3a7e796f55e6606,5,False,125.09854727548293
3572,ef5766431999a128101a1373f079916ad104230f,ebf5cb8e570a6995989db749592ace16bc3f5d2b,4,False,138.3837759589332
3766,f2fe97e0f24c4a7dbb1fd8bce7f819740f8c57fd,ee73f5f94b654d2da610e74e3ab0c6420826e8ea,6,False,155.60715645103315
3776,f2fe97e0f24c4a7dbb1fd8bce7f819740f8c57fd,70ef29e6f0ce082bb8a47fd85b9bfb7cc0f20c93,5,False,76.45104744417281
3785,1c5e37e86f2a45d85a5ed96483fe08369e5b7d9e,79be51d2b7086ddeb4de107b44fbccf452442b92,4,False,140.15248215890378
3797,1c5e37e86f2a45d85a5ed96483fe08369e5b7d9e,df7c3e4896e24e78c46a5d62abb4c82e636bf26c,5,False,124.93295777691111
3798,1c5e37e86f2a45d85a5ed96483fe08369e5b7d9e,5c9529259e180dea589447d9b7414a998286e1c2,5,False,105.59365995991486
3807,1c5e37e86f2a45d85a5ed96483fe08369e5b7d9e,12b9019f99a315a137400389ee7c6faa4cceef35,11,False,134.80921904396993
3816,1c5e37e86f2a45d85a5ed96483fe08369e5b7d9e,5044cc06a0f4f7e57fa65b26a5deb42939c42dcd,4,False,114.52556816153239
3823,1c5e37e86f2a45d85a5ed96483fe08369e5b7d9e,bbc066520903a94730bac1dbadfbca9e5b589c15,4,False,109.86227502183613
3843,7cf137c73fbf3febc37570b2f74d1e034672a5db,223383b780d574415fc8fc85078929011fa3f940,4,False,147.61295862546646
3873,7cf137c73fbf3febc37570b2f74d1e034672a5db,2fadaf7de123eb068a69dd7dfedb59ef85ee391b,4,False,134.512097124651
3875,7cf137c73fbf3febc37570b2f74d1e034672a5db,df7c3e4896e24e78c46a5d62abb4c82e636bf26c,5,False,148.47180791512665
3885,7cf137c73fbf3febc37570b2f74d1e034672a5db,12b9019f99a315a137400389ee7c6faa4cceef35,11,False,149.32556387488333
3889,7cf137c73fbf3febc37570b2f74d1e034672a5db,2811534b332206223188687e214ebbde0f2f294d,6,False,147.40316443007953
3894,7cf137c73fbf3febc37570b2f74d1e034672a5db,5044cc06a0f4f7e57fa65b26a5deb42939c42dcd,4,False,125.43818330798995
3900,7cf137c73fbf3febc37570b2f74d1e034672a5db,8163c4ccfad54c63aa840b25a3a377f39001d2e4,4,False,125.26341006853214
3904,7cf137c73fbf3febc37570b2f74d1e034672a5db,bbc066520903a94730bac1dbadfbca9e5b589c15,4,False,142.91852787818416
3985,d127b36e1c7110ae8d40b5691c011bac1992b472,a320b5e679ea0aacefcf847386dd8ee790ac073b,7,False,102.2184173733135
4015,83030f1819e40215934231253d5629583cad23a8,18ab02548f0bb37734e90388669b479578ea4550,6,False,156.1720389128736
4023,83030f1819e40215934231253d5629583cad23a8,04282d7cc824dfc57582d8f3abc44afe7c58fc4c,5,False,159.75723022100303
4025,83030f1819e40215934231253d5629583cad23a8,322ed43aace4914640ef1e1ee3a7e796f55e6606,5,False,156.3707717999196
4057,83030f1819e40215934231253d5629583cad23a8,79fe558ea9e13f4bdbbd1c8ddef8e863c0839d80,5,False,152.0820450535343
4059,83030f1819e40215934231253d5629583cad23a8,86876c68d05af50330d07ee10790ddcf6578c7d9,5,False,154.18011865308523
4074,83030f1819e40215934231253d5629583cad23a8,5d203021cf91e4ed5aeffe4e3a7704814cbe6d48,6,False,139.03156688691428
4142,960569fbe39644a2d5db5ce87c19474b409d1cf6,12b9019f99a315a137400389ee7c6faa4cceef35,11,False,118.55059679635272
4173,e2a3937c8815df556bdd605f91311e889045477b,8012c4a1e2ca663f1a04e80cbb19631a00cbab27,7,False,138.88350765377788
4174,e2a3937c8815df556bdd605f91311e889045477b,1d7d0e8c4791700defd4b0df82a26b50055346e0,6,False,124.98009543450448
4175,e2a3937c8815df556bdd605f91311e889045477b,605402e235bd62437baf3c9ebefe77fb4d92ee95,9,False,129.93632458904415
4194,27aa2a3254c6049e13724e744ab87ce57764486d,da48257d68626f1fc3b1bfdb7b8898adf1c9d31c,4,False,156.93259944021437
4197,27aa2a3254c6049e13724e744ab87ce57764486d,ebf5cb8e570a6995989db749592ace16bc3f5d2b,4,False,160.66436730213712
4219,27aa2a3254c6049e13724e744ab87ce57764486d,ff0adecc1a8bc5c16c0584390f42be9e1cb5ee9c,5,False,147.94593359055818
4230,30755a7614148f1acf5edca72385832410c7c33a,9f87a11a523e4680e61966e36ea2eac516096f23,6,False,126.75845196264342
4246,30755a7614148f1acf5edca72385832410c7c33a,1d7d0e8c4791700defd4b0df82a26b50055346e0,6,False,141.71289137874024
4255,30755a7614148f1acf5edca72385832410c7c33a,70ef29e6f0ce082bb8a47fd85b9bfb7cc0f20c93,5,False,95.22607763201572
4265,30755a7614148f1acf5edca72385832410c7c33a,d36efb9ad91e00faa334b549ce989bfae7e2907a,8,False,79.2010744106741
4279,df7c3e4896e24e78c46a5d62abb4c82e636bf26c,12b9019f99a315a137400389ee7c6faa4cceef35,11,False,136.74885384651122
4283,df7c3e4896e24e78c46a5d62abb4c82e636bf26c,2811534b332206223188687e214ebbde0f2f294d,6,False,148.3538521144773
4292,df7c3e4896e24e78c46a5d62abb4c82e636bf26c,5044cc06a0f4f7e57fa65b26a5deb42939c42dcd,4,False,159.90295672780132
4297,df7c3e4896e24e78c46a5d62abb4c82e636bf26c,bbc066520903a94730bac1dbadfbca9e5b589c15,4,False,147.01368759085787
4333,5cd13cdcb735b29821b463c33e4dd220899fc7f8,ff0adecc1a8bc5c16c0584390f42be9e1cb5ee9c,5,False,144.9122843309385
4339,5cd13cdcb735b29821b463c33e4dd220899fc7f8,fe1f6a674cd1b7bb612b145bbb62eed61fbc9833,6,False,157.14654752429615
4346,5cd13cdcb735b29821b463c33e4dd220899fc7f8,76361a44e145732a39dbc68d9418871038c83be2,4,False,160.83079626426016
4368,71d51281ec16ac8feb5f22d04262858ba2cb9bc0,0877cd35d860e0ff3220c8927178c8fd3d880348,4,False,114.71813486769969
4426,3dabda9bee839bb5e39884e4bd7d08385e36d9b9,3af40a20d8d39747a4f5658af2d495b5e41b5f57,5,False,151.8278931823963
4532,3dabda9bee839bb5e39884e4bd7d08385e36d9b9,fe1f6a674cd1b7bb612b145bbb62eed61fbc9833,6,False,135.92967578818798
4596,9f87a11a523e4680e61966e36ea2eac516096f23,d36efb9ad91e00faa334b549ce989bfae7e2907a,8,False,93.39837755206244
4601,c2023aaa8b6e633176cc233867b501707f5de417,c9497871188157119a33aefb6fd556786a578596,5,False,141.53457627278
4622,c2023aaa8b6e633176cc233867b501707f5de417,d36efb9ad91e00faa334b549ce989bfae7e2907a,8,False,78.98803732020458
4631,3ae4c114bac244e5f20b9061ada3f4248e815139,f2757018aa230dba01d99f3a7917c202214580a5,4,False,152.56431570501178
4651,3af40a20d8d39747a4f5658af2d495b5e41b5f57,86876c68d05af50330d07ee10790ddcf6578c7d9,5,False,168.37889916224333
4688,9d25b53735c3078a34c3c2ed4fe1193a81ed0e82,67961ea72e01ede3d9f94985468478c1f2e116c4,4,False,121.16789575587619
4690,9d25b53735c3078a34c3c2ed4fe1193a81ed0e82,a98b48c6746c9da9759badfcdf2870bc56697642,5,False,177.50586786857662
4695,9d25b53735c3078a34c3c2ed4fe1193a81ed0e82,11918df72cdbd53021e00a67bc5f83c16cee0395,4,False,143.6259484474007
4734,8012c4a1e2ca663f1a04e80cbb19631a00cbab27,1d7d0e8c4791700defd4b0df82a26b50055346e0,6,False,132.02092285725774
4735,8012c4a1e2ca663f1a04e80cbb19631a00cbab27,6dd01cd9c17d1491ead8c9f97597fbc61dead8ea,4,False,112.5821161821167
4819,cda1c82b9d48b5cc94ae5bda33e864d95b3053dd,8163c4ccfad54c63aa840b25a3a377f39001d2e4,4,False,129.2246756707263
4837,605402e235bd62437baf3c9ebefe77fb4d92ee95,6dd01cd9c17d1491ead8c9f97597fbc61dead8ea,4,False,119.4445737494407
4849,605402e235bd62437baf3c9ebefe77fb4d92ee95,70ef29e6f0ce082bb8a47fd85b9bfb7cc0f20c93,5,False,97.14481763316903
4854,605402e235bd62437baf3c9ebefe77fb4d92ee95,d36efb9ad91e00faa334b549ce989bfae7e2907a,8,False,71.1976609204389
4855,605402e235bd62437baf3c9ebefe77fb4d92ee95,667401fe63e5df61d127d8670a6dc63d049f3631,4,False,34.45286361633644
4872,38e298647030ab32b7be33b44951d7e54cfb8091,ff0adecc1a8bc5c16c0584390f42be9e1cb5ee9c,5,False,147.967853904836
4882,89794232987d3973109ba78327a4c989a6e4970b,cc26364e66f9a6ae80bbb41f0023cc53780ad0a6,5,False,145.7574114160864
4992,974bf001626115b669aa92f6851d02accd8b9f00,9903c333828bbe06bd54b90e0e50d62f8f95b759,4,False,123.99856269581436
4998,974bf001626115b669aa92f6851d02accd8b9f00,86dd743c8408f216a3b40f47a9236872cd433423,6,False,132.4389074115822
5028,a320b5e679ea0aacefcf847386dd8ee790ac073b,c034f8ce0898388419ced7b701485eb46cd4717e,5,False,129.70728062235045
5040,a320b5e679ea0aacefcf847386dd8ee790ac073b,5d203021cf91e4ed5aeffe4e3a7704814cbe6d48,6,False,117.34089916033736
5108,9f22cf81654dd50b95e65b86b1125cfe6803a67b,3c6f34131ad83fda26a3d8ca9892a6705fd40d11,5,False,127.90618719341202
5146,60944c5243db70a687a320a2622d3bd1610802a8,3c6f34131ad83fda26a3d8ca9892a6705fd40d11,5,False,108.38265474609663
